Order_ID,Customer_ID,Sales,Quantity,Discount,Profit,Order_Date,Product_ID
AMER-2022-106278,1098,215.976,3,0.2,-2.6997,2022-09-03,2
AMER-2022-106278,1098,65.94,3,0.0,30.9918,2022-09-03,11
EMEA-2023-147550,1088,11.352,3,0.2,2.6961,2023-12-05,5
APJ-2021-136105,1082,24.56,2,0.0,6.8768,2021-06-12,4
EMEA-2022-142524,1050,16.56,2,0.0,7.7832,2022-09-05,11
EMEA-2022-142524,1050,279.95,5,0.0,67.188,2022-09-05,10
EMEA-2020-136336,1093,828.84,6,0.0,0.0,2020-04-21,4
AMER-2021-136259,1052,7.218,3,0.7,-5.5338,2021-11-05,3
AMER-2021-136259,1052,27.2,4,0.2,2.04,2021-11-05,9
AMER-2020-124625,1062,89.97,3,0.0,18.8937,2020-11-03,10
EMEA-2022-108105,1004,318.08,4,0.0,34.9888,2022-02-16,5
EMEA-2022-108105,1004,5.8,1,0.0,2.61,2022-02-16,3
AMER-2023-166898,1056,143.952,6,0.2,17.994,2023-09-12,7
AMER-2023-166898,1056,19.44,3,0.0,9.3312,2023-09-12,9
EMEA-2023-169005,1087,5.56,2,0.0,1.4456,2023-11-03,6
EMEA-2021-104038,1032,146.73,3,0.0,2.9346,2021-02-06,4
EMEA-2021-104038,1032,29.9,5,0.0,13.455,2021-02-06,9
AMER-2022-126102,1092,276.784,2,0.2,89.9548,2022-09-11,3
APJ-2022-143406,1072,93.032,2,0.8,-251.1864,2022-09-27,8
APJ-2022-143406,1072,454.965,5,0.3,-136.4895,2022-09-27,2
EMEA-2021-150308,1063,246.168,3,0.2,21.5397,2021-12-15,7
AMER-2022-131093,1045,295.4,5,0.2,-62.7725,2022-09-18,4
EMEA-2023-148831,1009,348.56,8,0.0,104.568,2023-10-14,4
AMER-2021-162950,1101,15.552,3,0.2,5.4432,2021-06-28,9
AMER-2021-162950,1101,482.94,6,0.5,-376.6932,2021-06-28,1
AMER-2021-132836,1030,299.98,2,0.0,83.9944,2021-06-01,7
AMER-2021-132836,1030,403.68,6,0.0,181.656,2021-06-01,3
AMER-2021-132836,1030,41.9,2,0.0,11.732,2021-06-01,7
AMER-2021-132836,1030,28.91,7,0.0,13.2986,2021-06-01,2
APJ-2020-158365,1075,32.4,5,0.0,15.552,2020-04-12,9
APJ-2023-152933,1092,369.544,7,0.2,27.7158,2023-10-13,7
APJ-2023-152933,1092,10.368,2,0.2,3.7584,2023-10-13,9
APJ-2023-152933,1092,791.88,3,0.2,128.6805,2023-10-13,10
APJ-2021-163181,1093,23.64,3,0.2,5.319,2021-11-07,6
APJ-2021-163181,1093,84.784,2,0.2,-16.9568,2021-11-07,4
APJ-2021-163181,1093,64.96,5,0.6,-84.448,2021-11-07,5
APJ-2021-163181,1093,32.06,10,0.8,-51.296,2021-11-07,3
APJ-2021-163181,1093,177.648,2,0.2,-28.8678,2021-11-07,4
APJ-2021-163181,1093,287.91,3,0.4,33.5895,2021-11-07,13
APJ-2021-132941,1042,22.368,2,0.2,1.6776,2021-05-25,9
APJ-2021-132941,1042,32.368,7,0.2,11.7334,2021-05-25,9
APJ-2021-132941,1042,207.984,2,0.2,36.3972,2021-05-25,10
EMEA-2020-132010,1013,36.4,5,0.0,17.472,2020-10-13,11
EMEA-2020-132010,1013,22.96,2,0.0,4.3624,2020-10-13,10
EMEA-2020-132010,1013,315.2,4,0.0,6.304,2020-10-13,4
EMEA-2020-132010,1013,15.18,3,0.0,7.1346,2020-10-13,3
AMER-2022-135461,1006,623.96,5,0.2,38.9975,2022-02-07,7
EMEA-2023-153045,1007,429.6,2,0.4,-93.08,2023-01-20,7
EMEA-2023-153045,1007,31.968,2,0.2,6.3936,2023-01-20,5
EMEA-2023-153045,1007,887.271,3,0.3,-63.3765,2023-01-20,2
EMEA-2023-153045,1007,21.696,4,0.2,7.0512,2023-01-20,9
AMER-2022-155971,1060,22.05,7,0.0,10.584,2022-06-07,2
AMER-2022-155971,1060,99.9,5,0.0,46.953,2022-06-07,9
AMER-2023-122007,1034,90.86,7,0.0,26.3494,2023-03-19,8
AMER-2023-162250,1067,7.78,1,0.0,3.501,2023-11-25,9
EMEA-2022-158288,1043,78.759,9,0.7,-57.7566,2022-11-27,3
APJ-2022-128916,1083,9.552,3,0.6,-3.8208,2022-08-19,5
APJ-2022-128916,1083,5.344,4,0.6,-2.1376,2022-08-19,5
APJ-2021-157028,1013,8.28,2,0.0,3.4776,2021-11-28,6
APJ-2023-112473,1084,50.136,3,0.2,-11.2806,2023-05-26,4
EMEA-2023-147655,1016,88.074,7,0.7,-58.716,2023-09-05,3
AMER-2022-130911,1081,301.47,3,0.5,-241.176,2022-03-25,1
AMER-2022-130911,1081,18.656,2,0.2,1.6324,2022-03-25,6
APJ-2023-100055,1007,27.46,2,0.0,9.8856,2023-05-29,5
APJ-2023-100055,1007,125.13,3,0.0,36.2877,2023-05-29,8
AMER-2021-157805,1011,555.96,5,0.2,41.697,2021-08-31,7
EMEA-2022-124254,1088,129.552,3,0.2,-22.6716,2022-04-13,4
EMEA-2022-124254,1088,51.984,1,0.2,-5.1984,2022-04-13,4
EMEA-2022-124254,1088,10.272,3,0.2,3.4668,2022-04-13,9
EMEA-2020-123400,1091,18.336,2,0.7,-12.224,2020-02-03,3
EMEA-2020-123400,1091,180.96,5,0.2,13.572,2020-02-03,7
APJ-2020-106971,1052,475.944,7,0.2,95.1888,2020-09-02,10
AMER-2023-123029,1078,159.98,2,0.0,47.994,2023-10-01,10
EMEA-2022-139409,1057,43.6,4,0.0,12.208,2022-09-06,7
EMEA-2023-166688,1062,8.288,2,0.2,3.0044,2023-05-21,3
EMEA-2023-166688,1062,1123.128,9,0.2,70.1955,2023-05-21,7
EMEA-2023-166688,1062,64.9,5,0.0,18.821,2023-05-21,8
APJ-2021-126970,1029,2.808,3,0.8,-4.4928,2021-09-20,3
EMEA-2022-165505,1026,99.98,2,0.0,42.9914,2022-01-23,10
EMEA-2022-165505,1026,8.04,6,0.0,2.7336,2022-01-23,6
EMEA-2022-165505,1026,1564.29,13,0.0,406.7154,2022-01-23,4
AMER-2020-157070,1015,138.56,4,0.0,66.5088,2020-06-01,3
AMER-2020-157070,1015,65.52,5,0.1,12.376,2020-06-01,8
AMER-2021-106873,1067,14.576,2,0.2,2.3686,2021-09-24,6
AMER-2021-106873,1067,23.2,2,0.2,1.45,2021-09-24,10
AMER-2021-106873,1067,16.464,7,0.2,1.8522,2021-09-24,6
EMEA-2022-132990,1038,19.312,2,0.2,3.1382,2022-08-02,5
EMEA-2020-102645,1086,40.08,6,0.0,19.2384,2020-01-24,9
EMEA-2020-134215,1043,101.96,2,0.0,27.5292,2020-08-04,8
EMEA-2020-134215,1043,259.74,13,0.0,124.6752,2020-08-04,9
EMEA-2020-134215,1043,255.42,9,0.0,104.7222,2020-08-04,10
EMEA-2022-118934,1041,4.338,3,0.7,-3.0366,2022-08-10,3
EMEA-2022-118934,1041,11.88,5,0.7,-7.92,2022-08-10,3
EMEA-2022-160108,1039,405.86,7,0.0,32.4688,2022-12-09,1
EMEA-2022-160108,1039,680.01,3,0.0,176.8026,2022-12-09,2
APJ-2021-164007,1022,2.376,3,0.2,0.7425,2021-06-08,10
APJ-2021-164007,1022,143.128,2,0.8,-393.602,2021-06-08,8
AMER-2022-100300,1046,4476.8,4,0.2,503.64,2022-06-25,13
AMER-2022-100300,1046,104.85,1,0.0,50.328,2022-06-25,9
AMER-2022-100300,1046,241.44,3,0.0,72.432,2022-06-25,8
EMEA-2022-140571,1036,319.76,14,0.0,147.0896,2022-03-16,9
EMEA-2022-140571,1036,45.68,2,0.0,21.0128,2022-03-16,9
AMER-2022-155768,1032,31.96,2,0.0,1.598,2022-12-02,5
AMER-2022-155768,1032,47.9,1,0.0,22.992,2022-12-02,9
AMER-2022-155768,1032,1112.94,3,0.0,222.588,2022-12-02,4
AMER-2022-155768,1032,22.92,3,0.0,11.2308,2022-12-02,11
AMER-2023-119424,1065,71.976,3,0.2,8.997,2023-06-13,7
AMER-2023-119424,1065,19.44,3,0.0,9.3312,2023-06-13,9
EMEA-2022-118178,1099,31.086,3,0.7,-20.724,2022-03-20,3
EMEA-2022-166618,1043,13.98,2,0.0,3.9144,2022-11-15,7
EMEA-2022-166618,1043,23.65,1,0.0,6.149,2022-11-15,6
AMER-2023-156776,1084,707.88,3,0.2,44.2425,2023-08-08,7
AMER-2023-156776,1084,11.952,3,0.2,4.1832,2023-08-08,3
AMER-2023-156776,1084,31.128,3,0.2,11.673,2023-08-08,3
AMER-2023-156776,1084,55.76,4,0.0,7.8064,2023-08-08,10
AMER-2023-156776,1084,24.56,2,0.0,11.5432,2023-08-08,9
AMER-2023-156776,1084,51.75,1,0.0,15.525,2023-08-08,5
AMER-2023-156776,1084,207.184,1,0.2,25.898,2023-08-08,2
AMER-2023-156776,1084,1473.1,5,0.0,412.468,2023-08-08,8
EMEA-2021-130512,1029,3.488,2,0.2,-0.6976,2021-08-21,9
EMEA-2021-130512,1029,21.728,4,0.2,3.8024,2021-08-21,10
EMEA-2021-130512,1029,663.072,6,0.2,-165.768,2021-08-21,4
EMEA-2021-130512,1029,99.588,2,0.7,-82.99,2021-08-21,3
EMEA-2021-130512,1029,49.568,2,0.2,15.49,2021-08-21,9
APJ-2021-141810,1060,29.372,7,0.8,-46.9952,2021-11-02,3
APJ-2021-141810,1060,344.704,2,0.2,38.7792,2021-11-02,7
AMER-2020-146843,1005,47.992,7,0.2,3.5994,2020-11-30,9
AMER-2020-146843,1005,102.24,4,0.2,-16.614,2020-11-30,10
AMER-2020-103310,1051,39.96,2,0.0,19.1808,2020-05-10,9
AMER-2020-103310,1051,1432.0,5,0.2,125.3,2020-05-10,7
AMER-2020-103310,1051,41.04,6,0.0,11.0808,2020-05-10,9
AMER-2020-103310,1051,256.784,1,0.2,32.098,2020-05-10,2
AMER-2022-152688,1089,120.98,1,0.0,12.098,2022-10-18,1
AMER-2022-152688,1089,315.98,1,0.0,148.5106,2022-10-18,3
EMEA-2022-153836,1080,28.752,3,0.2,10.0632,2022-10-31,3
EMEA-2022-153836,1080,114.95,5,0.0,32.186,2022-10-31,6
AMER-2022-104689,1049,23.04,8,0.0,6.912,2022-12-02,6
EMEA-2022-146423,1029,15.48,3,0.0,4.4892,2022-04-22,6
EMEA-2022-146423,1029,51.84,8,0.0,24.8832,2022-04-22,9
APJ-2023-140781,1093,39.816,3,0.2,7.4655,2023-08-04,10
AMER-2023-141747,1061,16.06,1,0.0,4.1756,2023-08-04,4
EMEA-2023-142776,1063,7.28,1,0.0,3.4944,2023-12-12,11
EMEA-2023-142776,1063,5.4,3,0.0,2.592,2023-12-12,3
AMER-2021-167479,1036,19.44,3,0.0,9.3312,2021-03-14,9
AMER-2020-144071,1043,39.88,2,0.0,11.1664,2020-12-08,5
AMER-2020-144071,1043,79.44,3,0.0,28.5984,2020-12-08,5
EMEA-2023-120908,1022,20.664,7,0.2,6.9741,2023-10-01,2
AMER-2022-152646,1086,32.4,5,0.0,15.552,2022-11-22,9
APJ-2023-103765,1092,13.762,1,0.8,-24.7716,2023-11-25,8
EMEA-2023-118157,1034,15.28,2,0.0,7.4872,2023-11-15,11
EMEA-2021-164238,1013,44.688,7,0.2,3.3516,2021-08-16,4
EMEA-2021-164238,1013,301.47,3,0.5,-204.9996,2021-08-16,1
EMEA-2023-103212,1082,11.07,3,0.0,5.2029,2023-10-14,2
EMEA-2023-103212,1082,1504.52,4,0.0,346.0396,2023-10-14,3
EMEA-2023-103212,1082,25.92,4,0.0,12.4416,2023-10-14,9
APJ-2023-121160,1010,7.536,6,0.8,-13.188,2023-11-05,3
APJ-2023-121160,1010,1.408,2,0.8,-2.3232,2023-11-05,3
APJ-2023-121160,1010,4.144,4,0.8,-6.4232,2023-11-05,3
APJ-2023-121160,1010,52.752,3,0.2,-12.5286,2023-11-05,4
AMER-2023-140515,1004,381.36,7,0.0,106.7808,2023-03-20,8
AMER-2020-153619,1014,6.72,4,0.0,3.36,2020-11-03,6
AMER-2023-133718,1051,15.192,3,0.2,5.5071,2023-07-24,3
AMER-2023-133718,1051,58.32,9,0.0,27.9936,2023-07-24,9
AMER-2020-148383,1088,946.764,6,0.7,-694.2936,2020-12-27,3
AMER-2022-126732,1053,94.68,9,0.0,31.2444,2022-09-03,5
AMER-2022-126732,1053,23.67,3,0.0,0.9468,2022-09-03,4
AMER-2022-126732,1053,1091.168,4,0.2,68.198,2022-09-03,7
AMER-2022-126732,1053,18.69,7,0.0,5.2332,2022-09-03,6
AMER-2022-126732,1053,568.728,3,0.2,28.4364,2022-09-03,3
AMER-2022-126732,1053,7.312,1,0.2,2.5592,2022-09-03,3
AMER-2023-138156,1067,147.568,2,0.2,-3.6892,2023-02-12,5
EMEA-2023-110310,1080,56.784,7,0.2,20.5842,2023-10-28,9
EMEA-2023-110310,1080,5.607,3,0.7,-3.9249,2023-10-28,3
EMEA-2023-110310,1080,6.576,3,0.2,0.5754,2023-10-28,6
AMER-2020-113271,1096,14.304,6,0.2,4.6488,2020-07-09,3
AMER-2020-113271,1096,119.833,1,0.15,7.049,2020-07-09,1
AMER-2020-113271,1096,5.56,2,0.0,2.224,2020-07-09,6
AMER-2020-113271,1096,32.4,5,0.0,15.552,2020-07-09,9
AMER-2023-130106,1051,9.84,3,0.0,2.8536,2023-05-23,6
AMER-2023-130106,1051,2.78,1,0.0,0.7228,2023-05-23,6
EMEA-2022-127761,1009,3.64,1,0.2,1.365,2022-11-11,3
EMEA-2022-127761,1009,881.93,7,0.0,220.4825,2022-11-11,7
EMEA-2022-105354,1003,115.84,8,0.0,54.4448,2022-12-03,3
AMER-2023-155712,1101,107.648,2,0.2,33.64,2023-03-03,3
EMEA-2023-102309,1078,199.95,5,0.0,63.984,2023-09-24,10
EMEA-2023-102309,1078,12.96,2,0.0,6.2208,2023-09-24,9
EMEA-2020-168368,1040,60.89,1,0.0,15.2225,2020-02-12,2
EMEA-2020-168368,1040,14.94,3,0.0,6.8724,2020-02-12,2
EMEA-2020-168368,1040,9.64,2,0.0,4.4344,2020-02-12,3
EMEA-2020-168368,1040,332.94,3,0.0,53.2704,2020-02-12,5
EMEA-2020-168368,1040,51.9,3,0.0,24.393,2020-02-12,3
EMEA-2020-168368,1040,64.96,2,0.0,2.5984,2020-02-12,4
EMEA-2023-167976,1084,25.5,3,0.0,6.63,2023-11-12,9
AMER-2023-111388,1075,215.976,3,0.2,-2.6997,2023-09-03,2
AMER-2021-124499,1013,389.97,3,0.0,35.0973,2021-10-09,2
AMER-2021-124499,1013,269.91,5,0.1,53.982,2021-10-09,8
EMEA-2023-128118,1018,11.673,3,0.7,-7.782,2023-11-25,3
EMEA-2023-128118,1018,64.848,7,0.2,24.318,2023-11-25,11
EMEA-2020-125759,1032,14.56,2,0.0,5.5328,2020-02-09,5
EMEA-2021-151869,1014,102.582,1,0.1,6.8388,2021-09-25,2
EMEA-2021-151869,1014,20.04,3,0.0,9.6192,2021-09-25,9
EMEA-2023-102183,1087,32.088,7,0.2,11.2308,2023-08-22,3
EMEA-2023-102183,1087,4305.552,6,0.2,1453.1238,2023-08-22,3
EMEA-2022-100510,1065,10.02,3,0.0,4.4088,2022-05-13,5
EMEA-2022-100510,1065,631.96,4,0.0,303.3408,2022-05-13,7
EMEA-2023-146983,1009,1577.94,3,0.0,757.4112,2023-09-03,3
APJ-2020-134054,1035,255.85,7,0.0,112.574,2020-10-10,6
EMEA-2022-113236,1039,184.704,6,0.2,13.8528,2022-05-27,4
EMEA-2022-113236,1039,47.92,2,0.2,11.98,2022-05-27,10
EMEA-2023-122539,1022,15.936,4,0.2,5.1792,2023-12-02,2
EMEA-2023-122539,1022,8.001,7,0.7,-5.6007,2023-12-02,3
EMEA-2023-122539,1022,398.972,2,0.3,-28.498,2023-12-02,2
AMER-2022-166772,1061,163.88,2,0.0,40.97,2022-09-21,1
EMEA-2023-152898,1088,67.9,5,0.0,20.37,2023-09-12,8
EMEA-2022-160486,1002,72.224,4,0.2,25.2784,2022-12-31,9
EMEA-2023-102218,1080,11.696,2,0.2,3.9474,2023-09-03,2
EMEA-2020-161032,1004,392.94,3,0.0,43.2234,2020-11-18,2
EMEA-2021-102778,1067,18.176,1,0.2,4.7712,2021-11-21,5
APJ-2023-154011,1057,6.888,3,0.8,-11.0208,2023-06-20,3
APJ-2023-154011,1057,457.485,3,0.3,-84.9615,2023-06-20,3
EMEA-2023-165456,1019,1079.316,6,0.3,-15.4188,2023-12-01,2
AMER-2020-111857,1032,48.91,1,0.0,22.9877,2020-04-23,9
APJ-2020-163650,1054,9.84,3,0.0,2.8536,2020-09-23,6
APJ-2020-163650,1054,34.5,3,0.0,15.525,2020-09-23,3
APJ-2023-124114,1016,0.556,1,0.8,-0.9452,2023-03-03,3
APJ-2023-116505,1019,43.8,6,0.0,20.586,2023-11-18,3
AMER-2023-161340,1048,13.872,3,0.2,5.0286,2023-05-29,9
AMER-2023-161340,1048,115.96,4,0.5,-64.9376,2023-05-29,1
APJ-2021-163433,1022,41.424,2,0.2,8.2848,2021-04-18,10
APJ-2021-163433,1022,244.768,4,0.2,24.4768,2021-04-18,7
APJ-2021-163433,1022,74.352,3,0.2,6.5058,2021-04-18,6
APJ-2021-163433,1022,4.312,2,0.8,-6.8992,2021-04-18,3
APJ-2021-163433,1022,56.686,1,0.3,-20.245,2021-04-18,2
APJ-2021-163433,1022,97.968,2,0.2,6.123,2021-04-18,7
APJ-2021-163433,1022,7.872,3,0.2,0.8856,2021-04-18,6
APJ-2021-163433,1022,15.552,3,0.2,5.4432,2021-04-18,9
APJ-2021-163433,1022,1.476,1,0.8,-2.2878,2021-04-18,3
APJ-2021-137603,1051,8.4,5,0.0,2.184,2021-09-19,6
AMER-2020-128237,1077,6.56,2,0.0,1.9024,2020-03-25,6
AMER-2020-128237,1077,14.88,2,0.0,3.72,2020-03-25,6
AMER-2020-128237,1077,45.48,4,0.0,15.918,2020-03-25,10
AMER-2020-128237,1077,25.44,6,0.0,9.9216,2020-03-25,6
EMEA-2022-102141,1101,146.688,8,0.2,45.84,2022-08-27,3
APJ-2023-148642,1032,4.928,2,0.2,1.7248,2023-03-07,2
APJ-2023-148642,1032,63.488,4,0.2,4.7616,2023-03-07,6
AMER-2021-111948,1023,418.32,7,0.0,117.1296,2021-11-11,4
AMER-2021-111948,1023,123.858,2,0.1,46.7908,2021-11-11,8
EMEA-2022-161907,1032,118.782,3,0.4,-27.7158,2022-04-06,7
EMEA-2022-161907,1032,769.184,4,0.2,-163.4516,2022-04-06,9
APJ-2023-124940,1100,47.904,1,0.2,-2.994,2023-02-22,10
EMEA-2023-108343,1093,13.36,2,0.0,6.4128,2023-07-21,9
EMEA-2023-108343,1093,163.764,2,0.1,25.4744,2023-07-21,2
EMEA-2023-108343,1093,183.92,4,0.0,31.2664,2023-07-21,5
APJ-2022-111563,1099,11.376,3,0.6,-5.688,2022-11-05,5
APJ-2022-111563,1099,66.112,4,0.6,-84.2928,2022-11-05,5
AMER-2023-121853,1055,211.04,8,0.0,97.0784,2023-09-24,9
AMER-2023-121853,1055,594.816,2,0.2,59.4816,2023-09-24,2
AMER-2023-121853,1055,72.96,3,0.2,23.712,2023-09-24,3
AMER-2023-130687,1004,80.96,4,0.0,34.8128,2023-09-08,5
AMER-2023-130687,1004,455.712,2,0.2,34.1784,2023-09-08,7
AMER-2023-130687,1004,25.98,1,0.0,7.2744,2023-09-08,6
AMER-2021-164497,1030,45.28,4,0.0,15.3952,2021-11-28,8
EMEA-2021-153283,1073,15.56,2,0.0,7.3132,2021-11-12,11
EMEA-2022-108056,1015,859.2,3,0.2,75.18,2022-09-30,7
EMEA-2023-127726,1062,195.68,4,0.0,50.8768,2023-09-12,8
EMEA-2023-127726,1062,14.2,4,0.0,6.674,2023-09-12,12
EMEA-2023-110198,1039,314.352,3,0.2,-15.7176,2023-05-02,1
EMEA-2023-110198,1039,4.608,2,0.2,1.4976,2023-05-02,2
AMER-2023-130715,1028,17.9,5,0.0,8.771,2023-09-17,12
AMER-2020-155264,1089,2.992,1,0.2,1.122,2020-10-19,3
AMER-2020-155264,1089,20.064,6,0.2,7.0224,2020-10-19,3
AMER-2020-155264,1089,146.73,3,0.0,68.9631,2020-10-19,9
AMER-2020-155264,1089,18.75,5,0.0,9.0,2020-10-19,2
AMER-2020-155264,1089,117.576,3,0.2,11.7576,2020-10-19,7
AMER-2022-119123,1057,51.184,7,0.2,19.194,2022-03-14,3
AMER-2023-109085,1022,455.97,5,0.4,-106.393,2023-02-18,3
AMER-2023-109085,1022,5.715,5,0.7,-4.7625,2023-02-18,3
AMER-2023-109085,1022,57.594,1,0.4,-11.5188,2023-02-18,7
AMER-2023-109085,1022,30.144,2,0.2,8.2896,2023-02-18,5
AMER-2023-109085,1022,899.43,5,0.3,-12.849,2023-02-18,2
AMER-2022-114860,1094,842.72,8,0.0,202.2528,2022-12-23,5
AMER-2022-114860,1094,41.96,2,0.0,10.9096,2022-12-23,5
AMER-2022-159009,1063,13.216,4,0.2,4.4604,2022-09-24,3
AMER-2022-159009,1063,184.752,3,0.2,-20.7846,2022-09-24,2
APJ-2023-148411,1068,520.464,2,0.3,-14.8704,2023-09-25,2
APJ-2023-148411,1068,11.424,3,0.2,3.7128,2023-09-25,9
AMER-2021-110324,1083,19.44,3,0.0,9.3312,2021-12-01,9
AMER-2021-110324,1083,3.64,2,0.0,1.0192,2021-12-01,6
AMER-2021-110324,1083,18.54,2,0.0,8.7138,2021-12-01,9
EMEA-2022-168046,1041,43.12,5,0.2,15.092,2022-01-25,3
EMEA-2022-168046,1041,313.722,3,0.4,-99.3453,2022-01-25,3
EMEA-2022-168046,1041,45.98,1,0.0,7.8166,2022-01-25,5
EMEA-2022-168046,1041,428.68,7,0.0,0.0,2022-01-25,4
AMER-2023-111591,1001,30.576,6,0.2,10.3194,2023-03-22,3
AMER-2023-111591,1001,13.02,7,0.0,0.3906,2023-03-22,12
AMER-2023-111591,1001,22.14,3,0.0,6.4206,2023-03-22,5
AMER-2023-111591,1001,359.32,4,0.0,7.1864,2023-03-22,4
EMEA-2020-166828,1033,11.56,2,0.0,5.6644,2020-08-22,9
EMEA-2020-108147,1062,68.48,2,0.2,25.68,2020-06-08,3
EMEA-2020-108147,1062,1676.88,6,0.0,83.844,2020-06-08,4
AMER-2022-154998,1015,37.94,2,0.0,18.2112,2022-04-08,9
APJ-2023-113460,1054,272.97,3,0.0,43.6752,2023-11-08,2
AMER-2021-111339,1076,41.568,4,0.2,-4.1568,2021-05-29,5
AMER-2021-111339,1076,317.058,3,0.3,-86.0586,2021-05-29,2
AMER-2021-111339,1076,8.04,5,0.2,2.9145,2021-05-29,12
AMER-2023-102820,1014,419.944,7,0.2,52.493,2023-05-08,7
AMER-2022-149671,1098,61.38,6,0.0,15.9588,2022-06-06,9
AMER-2021-126347,1030,50.0,2,0.0,10.5,2021-12-14,10
AMER-2023-108756,1068,31.8,3,0.0,13.674,2023-12-26,10
EMEA-2023-155362,1063,32.56,2,0.0,8.4656,2023-12-18,4
APJ-2022-117625,1072,7.072,2,0.2,2.3868,2022-05-11,11
EMEA-2020-154158,1042,45.528,3,0.2,15.9348,2020-12-23,9
EMEA-2020-154158,1042,64.784,1,0.2,6.4784,2020-12-23,2
EMEA-2020-154158,1042,424.272,2,0.2,-10.6068,2020-12-23,4
EMEA-2020-154158,1042,1.344,1,0.2,0.504,2020-12-23,6
EMEA-2020-154158,1042,83.92,5,0.2,-1.049,2020-12-23,4
EMEA-2023-100433,1036,25.92,4,0.0,12.4416,2023-08-12,9
AMER-2023-163097,1068,120.576,8,0.2,33.1584,2023-08-28,5
EMEA-2023-127292,1071,79.92,4,0.0,37.5624,2023-01-20,9
EMEA-2023-127292,1071,12.28,1,0.0,5.7716,2023-01-20,9
EMEA-2023-127292,1071,542.94,3,0.0,152.0232,2023-01-20,8
EMEA-2023-127292,1071,2.04,1,0.0,0.9588,2023-01-20,11
APJ-2021-163734,1097,228.92,5,0.2,14.3075,2021-06-19,4
APJ-2023-162474,1026,7.992,1,0.2,2.5974,2023-03-14,7
EMEA-2021-130848,1063,582.336,8,0.2,-29.1168,2021-10-25,2
EMEA-2020-125997,1048,629.95,5,0.0,157.4875,2020-09-20,7
EMEA-2020-125997,1048,631.782,2,0.1,140.396,2020-09-20,2
EMEA-2020-125997,1048,801.568,2,0.2,-10.0196,2020-09-20,1
EMEA-2020-125997,1048,75.18,6,0.0,35.3346,2020-09-20,2
EMEA-2020-125997,1048,30.98,1,0.0,8.0548,2020-09-20,8
EMEA-2020-125997,1048,1349.91,9,0.0,661.4559,2020-09-20,7
APJ-2022-103128,1040,14.112,6,0.2,1.2348,2022-11-12,6
EMEA-2021-167696,1094,31.12,4,0.0,14.6264,2021-09-16,11
AMER-2020-159814,1004,4.272,2,0.2,0.9612,2020-06-24,5
EMEA-2022-105459,1070,209.148,2,0.4,-66.2302,2022-08-13,3
EMEA-2022-105459,1070,1591.02,6,0.0,286.3836,2022-08-13,4
EMEA-2023-141663,1063,7.92,5,0.2,1.683,2023-04-14,12
APJ-2020-152618,1075,574.91,2,0.3,156.047,2020-03-14,13
APJ-2020-152618,1075,8.448,2,0.2,2.64,2020-03-14,9
EMEA-2023-162789,1081,1071.0,9,0.0,171.36,2023-09-23,10
EMEA-2023-162789,1081,12.07,1,0.0,3.9831,2023-09-23,5
EMEA-2023-110149,1024,3.273,1,0.7,-2.5093,2023-12-11,3
EMEA-2023-110149,1024,87.92,5,0.2,15.386,2023-12-11,5
AMER-2022-108959,1041,104.696,1,0.2,6.5435,2022-03-11,4
AMER-2021-164777,1022,2803.92,5,0.2,0.0,2021-01-27,2
APJ-2022-132017,1011,6.816,2,0.8,-11.5872,2022-09-27,3
AMER-2021-127824,1050,249.584,2,0.2,15.599,2021-10-18,7
AMER-2021-127824,1050,17.94,3,0.0,8.7906,2021-10-18,9
AMER-2021-127824,1050,10.11,3,0.0,3.2352,2021-10-18,5
EMEA-2020-148285,1057,10.368,2,0.2,3.6288,2020-10-27,9
EMEA-2020-148285,1057,11.952,3,0.2,4.0338,2020-10-27,9
APJ-2023-152926,1035,15.224,2,0.8,-38.8212,2023-10-03,8
APJ-2023-152926,1035,21.984,6,0.8,-56.0592,2023-10-03,8
AMER-2020-145254,1009,604.752,6,0.2,60.4752,2020-07-23,7
AMER-2020-145254,1009,40.7,5,0.0,11.803,2020-07-23,9
AMER-2020-145254,1009,302.376,3,0.2,37.797,2020-07-23,7
AMER-2020-145254,1009,45.0,3,0.0,4.95,2020-07-23,10
EMEA-2020-116246,1080,3785.292,6,0.1,420.588,2020-09-12,2
AMER-2022-160479,1035,35.4,5,0.0,13.452,2022-09-16,6
EMEA-2020-167486,1034,199.9,5,0.0,39.98,2020-11-27,5
APJ-2020-152100,1088,1212.96,8,0.3,-69.312,2020-05-11,2
APJ-2021-166219,1080,1099.96,5,0.2,82.497,2021-08-28,7
APJ-2021-166219,1080,103.481,1,0.3,-16.2613,2021-08-28,3
EMEA-2021-111864,1050,5.904,2,0.2,1.9926,2021-06-19,2
AMER-2021-119627,1002,30.08,2,0.2,-5.264,2021-08-17,10
AMER-2021-119627,1002,36.288,7,0.2,12.7008,2021-08-17,9
AMER-2021-119627,1002,10.272,3,0.2,1.1556,2021-08-17,6
AMER-2021-119627,1002,252.8,4,0.2,-31.6,2021-08-17,10
EMEA-2021-160787,1052,2.946,2,0.7,-2.0622,2021-09-25,3
AMER-2023-107853,1081,12.96,2,0.0,6.2208,2023-05-27,9
EMEA-2023-126144,1051,285.576,4,0.4,-57.1152,2023-08-01,7
APJ-2020-154655,1098,22.24,2,0.2,2.502,2020-10-12,9
EMEA-2020-100391,1053,14.62,2,0.0,6.7252,2020-05-25,9
